call_id,timestamp,region,call_type,call_duration,priority_level,agent_available,weather_flag,is_holiday,call_volume_next_interval,hour,day_of_week,is_weekend,lag_1,rolling_call_count,moving_avg_3
4558,2025-01-16 19:50:00,East,Fire,955,4,11,Normal,0,20,19,3,0,31.0,86.0,28.666666666666668
4559,2025-01-16 19:55:00,North,Other,359,1,21,Normal,0,44,19,3,0,20.0,95.0,31.666666666666668
4560,2025-01-16 20:00:00,East,Medical,833,3,11,Normal,0,32,20,3,0,44.0,96.0,32.0
4561,2025-01-16 20:05:00,North,Police,532,2,20,Normal,0,39,20,3,0,32.0,115.0,38.333333333333336
4562,2025-01-16 20:10:00,South,Other,248,1,24,Normal,0,35,20,3,0,39.0,106.0,35.333333333333336
4563,2025-01-16 20:15:00,South,Police,767,2,25,Normal,0,30,20,3,0,35.0,104.0,34.666666666666664
4564,2025-01-16 20:20:00,West,Medical,459,3,17,Normal,0,23,20,3,0,30.0,88.0,29.333333333333332
4565,2025-01-16 20:25:00,Central,Other,234,1,19,Severe,0,42,20,3,0,23.0,95.0,31.666666666666668
4566,2025-01-16 20:30:00,North,Other,290,1,14,Normal,0,26,20,3,0,42.0,91.0,30.333333333333332
4567,2025-01-16 20:35:00,North,Police,707,2,10,Normal,0,32,20,3,0,26.0,100.0,33.333333333333336
4568,2025-01-16 20:40:00,East,Medical,742,3,26,Normal,0,36,20,3,0,32.0,94.0,31.333333333333332
4569,2025-01-16 20:45:00,South,Other,141,1,20,Normal,0,33,20,3,0,36.0,101.0,33.666666666666664
4570,2025-01-16 20:50:00,East,Other,174,1,29,Normal,0,35,20,3,0,33.0,104.0,34.666666666666664
4571,2025-01-16 20:55:00,East,Other,191,1,5,Normal,0,17,20,3,0,35.0,85.0,28.333333333333332
4572,2025-01-16 21:00:00,South,Other,160,1,20,Normal,0,16,21,3,0,17.0,68.0,22.666666666666668
4573,2025-01-16 21:05:00,North,Police,570,2,25,Severe,0,45,21,3,0,16.0,78.0,26.0
4574,2025-01-16 21:10:00,South,Police,215,2,9,Severe,0,39,21,3,0,45.0,100.0,33.333333333333336
4575,2025-01-16 21:15:00,South,Medical,690,3,29,Severe,0,43,21,3,0,39.0,127.0,42.333333333333336
4576,2025-01-16 21:20:00,South,Medical,720,3,21,Normal,0,36,21,3,0,43.0,118.0,39.333333333333336
4577,2025-01-16 21:25:00,Central,Other,170,1,15,Normal,0,24,21,3,0,36.0,103.0,34.333333333333336
4578,2025-01-16 21:30:00,East,Medical,847,3,9,Severe,0,36,21,3,0,24.0,96.0,32.0
4579,2025-01-16 21:35:00,South,Fire,893,4,27,Normal,0,21,21,3,0,36.0,81.0,27.0
4580,2025-01-16 21:40:00,East,Medical,741,3,7,Normal,0,22,21,3,0,21.0,79.0,26.333333333333332
4581,2025-01-16 21:45:00,Central,Other,333,1,25,Normal,0,28,21,3,0,22.0,71.0,23.666666666666668
4582,2025-01-16 21:50:00,East,Other,121,1,16,Normal,0,15,21,3,0,28.0,65.0,21.666666666666668
4583,2025-01-16 21:55:00,East,Medical,449,3,12,Normal,0,17,21,3,0,15.0,60.0,20.0
4584,2025-01-16 22:00:00,Central,Other,354,1,12,Normal,0,27,22,3,0,17.0,59.0,19.666666666666668
4585,2025-01-16 22:05:00,Central,Other,360,1,21,Normal,0,25,22,3,0,27.0,69.0,23.0
4586,2025-01-16 22:10:00,Central,Medical,313,3,27,Normal,0,18,22,3,0,25.0,70.0,23.333333333333332
4587,2025-01-16 22:15:00,North,Medical,373,3,22,Normal,0,22,22,3,0,18.0,65.0,21.666666666666668
4588,2025-01-16 22:20:00,South,Medical,405,3,14,Normal,0,19,22,3,0,22.0,59.0,19.666666666666668
4589,2025-01-16 22:25:00,West,Other,251,1,6,Normal,0,24,22,3,0,19.0,65.0,21.666666666666668
4590,2025-01-16 22:30:00,Central,Police,753,2,21,Normal,0,32,22,3,0,24.0,75.0,25.0
4591,2025-01-16 22:35:00,East,Medical,731,3,24,Normal,0,29,22,3,0,32.0,85.0,28.333333333333332
4592,2025-01-16 22:40:00,South,Police,457,2,28,Normal,0,21,22,3,0,29.0,82.0,27.333333333333332
4593,2025-01-16 22:45:00,South,Police,373,2,15,Normal,0,21,22,3,0,21.0,71.0,23.666666666666668
4594,2025-01-16 22:50:00,North,Other,335,1,16,Normal,0,17,22,3,0,21.0,59.0,19.666666666666668
4595,2025-01-16 22:55:00,Central,Fire,538,4,9,Normal,0,16,22,3,0,17.0,54.0,18.0
4596,2025-01-16 23:00:00,Central,Medical,329,3,18,Normal,1,26,23,3,0,16.0,59.0,19.666666666666668
4597,2025-01-16 23:05:00,West,Police,271,2,15,Normal,1,30,23,3,0,26.0,72.0,24.0
4598,2025-01-16 23:10:00,Central,Medical,691,3,8,Normal,0,18,23,3,0,30.0,74.0,24.666666666666668
4599,2025-01-16 23:15:00,South,Police,477,2,28,Normal,0,18,23,3,0,18.0,66.0,22.0
4600,2025-01-16 23:20:00,South,Medical,691,3,9,Normal,0,24,23,3,0,18.0,60.0,20.0
4601,2025-01-16 23:25:00,South,Fire,899,4,18,Normal,0,15,23,3,0,24.0,57.0,19.0
4602,2025-01-16 23:30:00,West,Fire,615,4,7,Normal,0,19,23,3,0,15.0,58.0,19.333333333333332
4603,2025-01-16 23:35:00,South,Medical,380,3,15,Severe,0,46,23,3,0,19.0,80.0,26.666666666666668
4604,2025-01-16 23:40:00,West,Police,437,2,14,Normal,1,30,23,3,0,46.0,95.0,31.666666666666668
4605,2025-01-16 23:45:00,West,Medical,706,3,21,Normal,0,31,23,3,0,30.0,107.0,35.666666666666664
4606,2025-01-16 23:50:00,South,Police,601,2,6,Normal,0,28,23,3,0,31.0,89.0,29.666666666666668
4607,2025-01-16 23:55:00,Central,Other,264,1,9,Normal,0,13,23,3,0,28.0,72.0,24.0
4608,2025-01-17 00:00:00,East,Police,214,2,21,Normal,0,11,0,4,0,13.0,52.0,17.333333333333332
4609,2025-01-17 00:05:00,East,Police,751,2,15,Normal,0,22,0,4,0,11.0,46.0,15.333333333333334
4610,2025-01-17 00:10:00,North,Medical,618,3,5,Normal,0,18,0,4,0,22.0,51.0,17.0
4611,2025-01-17 00:15:00,North,Medical,898,3,7,Normal,0,22,0,4,0,18.0,62.0,20.666666666666668
4612,2025-01-17 00:20:00,East,Medical,628,3,28,Normal,0,21,0,4,0,22.0,61.0,20.333333333333332
4613,2025-01-17 00:25:00,West,Medical,717,3,25,Normal,0,11,0,4,0,21.0,54.0,18.0
4614,2025-01-17 00:30:00,Central,Medical,372,3,5,Severe,0,53,0,4,0,11.0,85.0,28.333333333333332
4615,2025-01-17 00:35:00,North,Medical,405,3,28,Normal,0,20,0,4,0,53.0,84.0,28.0
4616,2025-01-17 00:40:00,South,Police,277,2,27,Normal,0,15,0,4,0,20.0,88.0,29.333333333333332
4617,2025-01-17 00:45:00,Central,Police,304,2,6,Normal,0,19,0,4,0,15.0,54.0,18.0
4618,2025-01-17 00:50:00,South,Medical,613,3,23,Normal,1,34,0,4,0,19.0,68.0,22.666666666666668
4619,2025-01-17 00:55:00,North,Medical,628,3,27,Severe,0,30,0,4,0,34.0,83.0,27.666666666666668
4620,2025-01-17 01:00:00,North,Other,323,1,19,Normal,0,18,1,4,0,30.0,82.0,27.333333333333332
4621,2025-01-17 01:05:00,East,Medical,636,3,23,Normal,0,15,1,4,0,18.0,63.0,21.0
4622,2025-01-17 01:10:00,East,Medical,757,3,12,Normal,0,21,1,4,0,15.0,54.0,18.0
4623,2025-01-17 01:15:00,East,Medical,322,3,13,Normal,0,28,1,4,0,21.0,64.0,21.333333333333332
4624,2025-01-17 01:20:00,South,Medical,773,3,7,Normal,0,25,1,4,0,28.0,74.0,24.666666666666668
4625,2025-01-17 01:25:00,North,Police,728,2,19,Normal,0,17,1,4,0,25.0,70.0,23.333333333333332
4626,2025-01-17 01:30:00,South,Police,771,2,7,Normal,0,23,1,4,0,17.0,65.0,21.666666666666668
4627,2025-01-17 01:35:00,East,Other,364,1,10,Normal,0,22,1,4,0,23.0,62.0,20.666666666666668
4628,2025-01-17 01:40:00,East,Other,356,1,21,Normal,1,37,1,4,0,22.0,82.0,27.333333333333332
4629,2025-01-17 01:45:00,North,Fire,808,4,10,Severe,0,37,1,4,0,37.0,96.0,32.0
4630,2025-01-17 01:50:00,South,Police,555,2,12,Normal,0,20,1,4,0,37.0,94.0,31.333333333333332
4631,2025-01-17 01:55:00,Central,Other,228,1,27,Normal,0,32,1,4,0,20.0,89.0,29.666666666666668
4632,2025-01-17 02:00:00,Central,Medical,471,3,10,Normal,0,16,2,4,0,32.0,68.0,22.666666666666668
4633,2025-01-17 02:05:00,Central,Medical,312,3,7,Normal,0,24,2,4,0,16.0,72.0,24.0
4634,2025-01-17 02:10:00,South,Police,316,2,19,Normal,0,17,2,4,0,24.0,57.0,19.0
4635,2025-01-17 02:15:00,Central,Medical,614,3,6,Severe,0,42,2,4,0,17.0,83.0,27.666666666666668
4636,2025-01-17 02:20:00,North,Medical,596,3,8,Severe,0,42,2,4,0,42.0,101.0,33.666666666666664
4637,2025-01-17 02:25:00,West,Medical,785,3,16,Normal,1,29,2,4,0,42.0,113.0,37.666666666666664
4638,2025-01-17 02:30:00,South,Medical,825,3,9,Normal,0,25,2,4,0,29.0,96.0,32.0
4639,2025-01-17 02:35:00,East,Police,234,2,11,Normal,0,19,2,4,0,25.0,73.0,24.333333333333332
4640,2025-01-17 02:40:00,South,Police,529,2,18,Normal,0,23,2,4,0,19.0,67.0,22.333333333333332
4641,2025-01-17 02:45:00,East,Medical,514,3,8,Normal,0,18,2,4,0,23.0,60.0,20.0
4642,2025-01-17 02:50:00,South,Police,232,2,12,Normal,0,24,2,4,0,18.0,65.0,21.666666666666668
4643,2025-01-17 02:55:00,South,Police,553,2,23,Normal,0,17,2,4,0,24.0,59.0,19.666666666666668
4644,2025-01-17 03:00:00,East,Medical,635,3,6,Normal,0,16,3,4,0,17.0,57.0,19.0
4645,2025-01-17 03:05:00,Central,Medical,533,3,16,Normal,1,33,3,4,0,16.0,66.0,22.0
4646,2025-01-17 03:10:00,Central,Other,258,1,12,Normal,0,30,3,4,0,33.0,79.0,26.333333333333332
4647,2025-01-17 03:15:00,Central,Police,426,2,27,Normal,0,25,3,4,0,30.0,88.0,29.333333333333332
4648,2025-01-17 03:20:00,Central,Medical,321,3,6,Normal,0,18,3,4,0,25.0,73.0,24.333333333333332
4649,2025-01-17 03:25:00,East,Other,176,1,26,Severe,1,50,3,4,0,18.0,93.0,31.0
4650,2025-01-17 03:30:00,West,Other,370,1,20,Normal,0,27,3,4,0,50.0,95.0,31.666666666666668
4651,2025-01-17 03:35:00,Central,Police,684,2,6,Normal,0,19,3,4,0,27.0,96.0,32.0
4652,2025-01-17 03:40:00,West,Other,235,1,14,Normal,0,23,3,4,0,19.0,69.0,23.0
4653,2025-01-17 03:45:00,Central,Medical,706,3,26,Normal,0,18,3,4,0,23.0,60.0,20.0
4654,2025-01-17 03:50:00,North,Medical,710,3,6,Normal,0,25,3,4,0,18.0,66.0,22.0
4655,2025-01-17 03:55:00,Central,Medical,353,3,20,Normal,0,11,3,4,0,25.0,54.0,18.0
4656,2025-01-17 04:00:00,Central,Other,191,1,28,Normal,0,19,4,4,0,11.0,55.0,18.333333333333332
4657,2025-01-17 04:05:00,West,Fire,1130,4,20,Normal,1,30,4,4,0,19.0,60.0,20.0
4658,2025-01-17 04:10:00,Central,Medical,703,3,12,Normal,0,26,4,4,0,30.0,75.0,25.0
4659,2025-01-17 04:15:00,South,Other,384,1,23,Normal,0,18,4,4,0,26.0,74.0,24.666666666666668
4660,2025-01-17 04:20:00,North,Police,395,2,6,Severe,0,32,4,4,0,18.0,76.0,25.333333333333332
4661,2025-01-17 04:25:00,Central,Police,734,2,24,Normal,0,15,4,4,0,32.0,65.0,21.666666666666668
4662,2025-01-17 04:30:00,Central,Police,584,2,8,Normal,0,22,4,4,0,15.0,69.0,23.0
4663,2025-01-17 04:35:00,Central,Police,285,2,26,Normal,0,14,4,4,0,22.0,51.0,17.0
4664,2025-01-17 04:40:00,East,Medical,804,3,12,Severe,1,60,4,4,0,14.0,96.0,32.0
4665,2025-01-17 04:45:00,Central,Other,188,1,18,Severe,0,49,4,4,0,60.0,123.0,41.0
4666,2025-01-17 04:50:00,West,Medical,528,3,10,Normal,0,17,4,4,0,49.0,126.0,42.0
4667,2025-01-17 04:55:00,Central,Police,202,2,15,Normal,0,20,4,4,0,17.0,86.0,28.666666666666668
4668,2025-01-17 05:00:00,West,Medical,834,3,18,Normal,0,21,5,4,0,20.0,58.0,19.333333333333332
4669,2025-01-17 05:05:00,East,Police,245,2,8,Normal,0,19,5,4,0,21.0,60.0,20.0
4670,2025-01-17 05:10:00,West,Other,305,1,22,Normal,0,18,5,4,0,19.0,58.0,19.333333333333332
4671,2025-01-17 05:15:00,North,Police,632,2,25,Normal,0,19,5,4,0,18.0,56.0,18.666666666666668
4672,2025-01-17 05:20:00,West,Medical,787,3,16,Normal,0,18,5,4,0,19.0,55.0,18.333333333333332
4673,2025-01-17 05:25:00,South,Other,298,1,21,Normal,0,22,5,4,0,18.0,59.0,19.666666666666668
4674,2025-01-17 05:30:00,South,Other,391,1,7,Normal,0,16,5,4,0,22.0,56.0,18.666666666666668
4675,2025-01-17 05:35:00,Central,Medical,784,3,27,Normal,0,25,5,4,0,16.0,63.0,21.0
4676,2025-01-17 05:40:00,South,Medical,763,3,24,Normal,1,32,5,4,0,25.0,73.0,24.333333333333332
4677,2025-01-17 05:45:00,East,Police,207,2,9,Normal,0,18,5,4,0,32.0,75.0,25.0
4678,2025-01-17 05:50:00,Central,Medical,318,3,7,Normal,0,17,5,4,0,18.0,67.0,22.333333333333332
4679,2025-01-17 05:55:00,West,Police,526,2,24,Normal,0,19,5,4,0,17.0,54.0,18.0
4680,2025-01-17 06:00:00,West,Medical,547,3,25,Normal,0,19,6,4,0,19.0,55.0,18.333333333333332
4681,2025-01-17 06:05:00,South,Fire,542,4,24,Normal,0,23,6,4,0,19.0,61.0,20.333333333333332
4682,2025-01-17 06:10:00,West,Medical,331,3,26,Normal,0,26,6,4,0,23.0,68.0,22.666666666666668
4683,2025-01-17 06:15:00,East,Medical,557,3,25,Normal,0,21,6,4,0,26.0,70.0,23.333333333333332
4684,2025-01-17 06:20:00,South,Medical,306,3,28,Normal,0,15,6,4,0,21.0,62.0,20.666666666666668
4685,2025-01-17 06:25:00,South,Other,307,1,12,Severe,0,33,6,4,0,15.0,69.0,23.0
4686,2025-01-17 06:30:00,North,Medical,377,3,27,Normal,0,19,6,4,0,33.0,67.0,22.333333333333332
4687,2025-01-17 06:35:00,West,Medical,543,3,25,Normal,0,28,6,4,0,19.0,80.0,26.666666666666668
4688,2025-01-17 06:40:00,West,Police,282,2,5,Normal,0,26,6,4,0,28.0,73.0,24.333333333333332
4689,2025-01-17 06:45:00,West,Medical,839,3,19,Severe,0,37,6,4,0,26.0,91.0,30.333333333333332
4690,2025-01-17 06:50:00,West,Medical,414,3,28,Normal,0,21,6,4,0,37.0,84.0,28.0
4691,2025-01-17 06:55:00,South,Police,394,2,19,Normal,0,20,6,4,0,21.0,78.0,26.0
4692,2025-01-17 07:00:00,South,Medical,658,3,19,Normal,0,18,7,4,0,20.0,59.0,19.666666666666668
4693,2025-01-17 07:05:00,South,Medical,486,3,12,Normal,0,16,7,4,0,18.0,54.0,18.0
4694,2025-01-17 07:10:00,North,Police,207,2,20,Normal,0,18,7,4,0,16.0,52.0,17.333333333333332
4695,2025-01-17 07:15:00,West,Police,219,2,8,Severe,0,36,7,4,0,18.0,70.0,23.333333333333332
4696,2025-01-17 07:20:00,North,Fire,648,4,27,Normal,0,22,7,4,0,36.0,76.0,25.333333333333332
4697,2025-01-17 07:25:00,West,Fire,840,4,21,Normal,0,18,7,4,0,22.0,76.0,25.333333333333332
4698,2025-01-17 07:30:00,East,Police,605,2,19,Normal,0,20,7,4,0,18.0,60.0,20.0
4699,2025-01-17 07:35:00,South,Other,247,1,17,Normal,0,18,7,4,0,20.0,56.0,18.666666666666668
4700,2025-01-17 07:40:00,South,Medical,386,3,21,Normal,0,16,7,4,0,18.0,54.0,18.0
4701,2025-01-17 07:45:00,West,Police,605,2,13,Normal,0,20,7,4,0,16.0,54.0,18.0
4702,2025-01-17 07:50:00,Central,Medical,875,3,12,Normal,0,24,7,4,0,20.0,60.0,20.0
4703,2025-01-17 07:55:00,East,Police,282,2,12,Normal,0,25,7,4,0,24.0,69.0,23.0
4704,2025-01-17 08:00:00,East,Other,370,1,9,Normal,0,27,8,4,0,25.0,76.0,25.333333333333332
4705,2025-01-17 08:05:00,Central,Police,706,2,6,Normal,0,24,8,4,0,27.0,76.0,25.333333333333332
4706,2025-01-17 08:10:00,East,Police,320,2,14,Severe,1,67,8,4,0,24.0,118.0,39.333333333333336
4707,2025-01-17 08:15:00,East,Other,346,1,15,Normal,0,30,8,4,0,67.0,121.0,40.333333333333336
4708,2025-01-17 08:20:00,East,Medical,744,3,13,Normal,1,52,8,4,0,30.0,149.0,49.666666666666664
4709,2025-01-17 08:25:00,West,Other,101,1,20,Normal,0,27,8,4,0,52.0,109.0,36.333333333333336
4710,2025-01-17 08:30:00,West,Police,787,2,28,Normal,0,36,8,4,0,27.0,115.0,38.333333333333336
4711,2025-01-17 08:35:00,East,Medical,372,3,5,Severe,0,45,8,4,0,36.0,108.0,36.0
4712,2025-01-17 08:40:00,West,Medical,343,3,9,Normal,0,21,8,4,0,45.0,102.0,34.0
4713,2025-01-17 08:45:00,East,Other,289,1,7,Normal,0,27,8,4,0,21.0,93.0,31.0
4714,2025-01-17 08:50:00,East,Police,461,2,28,Normal,0,31,8,4,0,27.0,79.0,26.333333333333332
4715,2025-01-17 08:55:00,North,Other,127,1,17,Normal,0,30,8,4,0,31.0,88.0,29.333333333333332
4716,2025-01-17 09:00:00,West,Police,629,2,14,Normal,1,26,9,4,0,30.0,87.0,29.0
4717,2025-01-17 09:05:00,West,Medical,432,3,26,Normal,0,25,9,4,0,26.0,81.0,27.0
4718,2025-01-17 09:10:00,Central,Police,267,2,23,Normal,0,31,9,4,0,25.0,82.0,27.333333333333332
4719,2025-01-17 09:15:00,North,Police,752,2,21,Severe,0,60,9,4,0,31.0,116.0,38.666666666666664
4720,2025-01-17 09:20:00,North,Medical,745,3,24,Normal,0,29,9,4,0,60.0,120.0,40.0
4721,2025-01-17 09:25:00,West,Police,383,2,7,Normal,0,27,9,4,0,29.0,116.0,38.666666666666664
4722,2025-01-17 09:30:00,West,Medical,429,3,9,Normal,0,28,9,4,0,27.0,84.0,28.0
4723,2025-01-17 09:35:00,North,Medical,531,3,26,Normal,0,29,9,4,0,28.0,84.0,28.0
4724,2025-01-17 09:40:00,East,Police,473,2,12,Normal,0,21,9,4,0,29.0,78.0,26.0
4725,2025-01-17 09:45:00,West,Police,530,2,20,Normal,0,26,9,4,0,21.0,76.0,25.333333333333332
4726,2025-01-17 09:50:00,North,Medical,316,3,5,Normal,1,55,9,4,0,26.0,102.0,34.0
4727,2025-01-17 09:55:00,North,Fire,861,4,14,Normal,0,25,9,4,0,55.0,106.0,35.333333333333336
4728,2025-01-17 10:00:00,North,Medical,432,3,28,Normal,0,12,10,4,0,25.0,92.0,30.666666666666668
4729,2025-01-17 10:05:00,West,Police,432,2,6,Normal,0,23,10,4,0,12.0,60.0,20.0
4730,2025-01-17 10:10:00,North,Medical,731,3,12,Normal,0,23,10,4,0,23.0,58.0,19.333333333333332
4731,2025-01-17 10:15:00,South,Other,123,1,18,Normal,0,23,10,4,0,23.0,69.0,23.0
4732,2025-01-17 10:20:00,North,Police,303,2,26,Normal,0,27,10,4,0,23.0,73.0,24.333333333333332
4733,2025-01-17 10:25:00,Central,Police,261,2,24,Normal,0,17,10,4,0,27.0,67.0,22.333333333333332
4734,2025-01-17 10:30:00,North,Other,247,1,13,Normal,0,15,10,4,0,17.0,59.0,19.666666666666668
4735,2025-01-17 10:35:00,West,Police,469,2,21,Normal,0,16,10,4,0,15.0,48.0,16.0
4736,2025-01-17 10:40:00,East,Police,610,2,17,Normal,0,17,10,4,0,16.0,48.0,16.0
4737,2025-01-17 10:45:00,West,Medical,614,3,16,Normal,0,21,10,4,0,17.0,54.0,18.0
4738,2025-01-17 10:50:00,South,Medical,773,3,20,Normal,0,25,10,4,0,21.0,63.0,21.0
4739,2025-01-17 10:55:00,West,Medical,671,3,15,Normal,0,22,10,4,0,25.0,68.0,22.666666666666668
4740,2025-01-17 11:00:00,Central,Fire,907,4,22,Severe,0,44,11,4,0,22.0,91.0,30.333333333333332
4741,2025-01-17 11:05:00,North,Medical,746,3,20,Normal,0,15,11,4,0,44.0,81.0,27.0
4742,2025-01-17 11:10:00,West,Medical,399,3,25,Severe,0,33,11,4,0,15.0,92.0,30.666666666666668
4743,2025-01-17 11:15:00,South,Other,237,1,9,Severe,1,53,11,4,0,33.0,101.0,33.666666666666664
4744,2025-01-17 11:20:00,Central,Medical,597,3,20,Normal,0,20,11,4,0,53.0,106.0,35.333333333333336
4745,2025-01-17 11:25:00,Central,Police,483,2,29,Normal,0,26,11,4,0,20.0,99.0,33.0
4746,2025-01-17 11:30:00,South,Police,413,2,27,Normal,0,14,11,4,0,26.0,60.0,20.0
4747,2025-01-17 11:35:00,West,Medical,662,3,10,Severe,0,38,11,4,0,14.0,78.0,26.0
4748,2025-01-17 11:40:00,South,Fire,445,4,25,Severe,0,49,11,4,0,38.0,101.0,33.666666666666664
4749,2025-01-17 11:45:00,North,Fire,701,4,26,Normal,0,16,11,4,0,49.0,103.0,34.333333333333336
4750,2025-01-17 11:50:00,Central,Other,195,1,8,Normal,0,21,11,4,0,16.0,86.0,28.666666666666668
4751,2025-01-17 11:55:00,Central,Police,777,2,26,Severe,0,43,11,4,0,21.0,80.0,26.666666666666668
4752,2025-01-17 12:00:00,South,Medical,764,3,7,Normal,0,24,12,4,0,43.0,88.0,29.333333333333332
4753,2025-01-17 12:05:00,North,Medical,784,3,15,Normal,0,24,12,4,0,24.0,91.0,30.333333333333332
4754,2025-01-17 12:10:00,East,Medical,519,3,9,Normal,0,17,12,4,0,24.0,65.0,21.666666666666668
4755,2025-01-17 12:15:00,North,Medical,684,3,8,Normal,0,23,12,4,0,17.0,64.0,21.333333333333332
4756,2025-01-17 12:20:00,Central,Medical,306,3,8,Normal,0,32,12,4,0,23.0,72.0,24.0
4757,2025-01-17 12:25:00,West,Other,210,1,11,Normal,0,21,12,4,0,32.0,76.0,25.333333333333332
4758,2025-01-17 12:30:00,East,Medical,716,3,12,Normal,0,24,12,4,0,21.0,77.0,25.666666666666668
4759,2025-01-17 12:35:00,Central,Police,656,2,24,Normal,0,17,12,4,0,24.0,62.0,20.666666666666668
4760,2025-01-17 12:40:00,West,Other,345,1,22,Normal,0,21,12,4,0,17.0,62.0,20.666666666666668
4761,2025-01-17 12:45:00,West,Medical,888,3,13,Severe,0,52,12,4,0,21.0,90.0,30.0
4762,2025-01-17 12:50:00,North,Medical,802,3,17,Normal,0,30,12,4,0,52.0,103.0,34.333333333333336
4763,2025-01-17 12:55:00,East,Medical,550,3,29,Severe,0,33,12,4,0,30.0,115.0,38.333333333333336
4764,2025-01-17 13:00:00,South,Fire,741,4,15,Normal,0,22,13,4,0,33.0,85.0,28.333333333333332
4765,2025-01-17 13:05:00,Central,Medical,689,3,14,Severe,0,36,13,4,0,22.0,91.0,30.333333333333332
4766,2025-01-17 13:10:00,East,Medical,427,3,14,Normal,0,16,13,4,0,36.0,74.0,24.666666666666668
4767,2025-01-17 13:15:00,East,Police,559,2,5,Normal,0,21,13,4,0,16.0,73.0,24.333333333333332
4768,2025-01-17 13:20:00,West,Medical,360,3,13,Normal,0,9,13,4,0,21.0,46.0,15.333333333333334
4769,2025-01-17 13:25:00,North,Medical,589,3,8,Normal,0,16,13,4,0,9.0,46.0,15.333333333333334
4770,2025-01-17 13:30:00,West,Other,120,1,28,Severe,0,29,13,4,0,16.0,54.0,18.0
4771,2025-01-17 13:35:00,West,Other,180,1,7,Severe,0,43,13,4,0,29.0,88.0,29.333333333333332
4772,2025-01-17 13:40:00,West,Medical,576,3,13,Normal,0,17,13,4,0,43.0,89.0,29.666666666666668
4773,2025-01-17 13:45:00,Central,Medical,320,3,26,Normal,0,27,13,4,0,17.0,87.0,29.0
4774,2025-01-17 13:50:00,East,Other,210,1,15,Normal,0,16,13,4,0,27.0,60.0,20.0
4775,2025-01-17 13:55:00,South,Police,272,2,6,Normal,0,18,13,4,0,16.0,61.0,20.333333333333332
4776,2025-01-17 14:00:00,West,Medical,416,3,20,Normal,0,17,14,4,0,18.0,51.0,17.0
4777,2025-01-17 14:05:00,West,Medical,560,3,13,Normal,0,13,14,4,0,17.0,48.0,16.0
4778,2025-01-17 14:10:00,East,Other,155,1,19,Normal,0,16,14,4,0,13.0,46.0,15.333333333333334
4779,2025-01-17 14:15:00,East,Other,218,1,6,Normal,0,20,14,4,0,16.0,49.0,16.333333333333332
4780,2025-01-17 14:20:00,West,Police,364,2,27,Normal,0,22,14,4,0,20.0,58.0,19.333333333333332
4781,2025-01-17 14:25:00,Central,Police,450,2,27,Normal,0,22,14,4,0,22.0,64.0,21.333333333333332
4782,2025-01-17 14:30:00,Central,Police,363,2,17,Severe,0,48,14,4,0,22.0,92.0,30.666666666666668
4783,2025-01-17 14:35:00,West,Police,622,2,8,Normal,0,22,14,4,0,48.0,92.0,30.666666666666668
4784,2025-01-17 14:40:00,South,Police,781,2,8,Normal,0,18,14,4,0,22.0,88.0,29.333333333333332
4785,2025-01-17 14:45:00,East,Other,205,1,5,Normal,0,10,14,4,0,18.0,50.0,16.666666666666668
4786,2025-01-17 14:50:00,West,Medical,412,3,5,Normal,0,31,14,4,0,10.0,59.0,19.666666666666668
4787,2025-01-17 14:55:00,North,Other,248,1,9,Normal,0,22,14,4,0,31.0,63.0,21.0
4788,2025-01-17 15:00:00,East,Police,305,2,25,Normal,0,16,15,4,0,22.0,69.0,23.0
4789,2025-01-17 15:05:00,South,Police,419,2,29,Severe,0,39,15,4,0,16.0,77.0,25.666666666666668
4790,2025-01-17 15:10:00,North,Fire,939,4,24,Normal,0,27,15,4,0,39.0,82.0,27.333333333333332
4791,2025-01-17 15:15:00,North,Fire,491,4,8,Severe,0,27,15,4,0,27.0,93.0,31.0
4792,2025-01-17 15:20:00,Central,Police,335,2,9,Normal,0,18,15,4,0,27.0,72.0,24.0
4793,2025-01-17 15:25:00,West,Other,329,1,7,Severe,0,46,15,4,0,18.0,91.0,30.333333333333332
4794,2025-01-17 15:30:00,South,Fire,679,4,24,Normal,0,23,15,4,0,46.0,87.0,29.0
4795,2025-01-17 15:35:00,South,Other,100,1,16,Severe,0,35,15,4,0,23.0,104.0,34.666666666666664
4796,2025-01-17 15:40:00,South,Fire,1132,4,9,Normal,0,10,15,4,0,35.0,68.0,22.666666666666668
4797,2025-01-17 15:45:00,North,Medical,740,3,25,Normal,0,17,15,4,0,10.0,62.0,20.666666666666668
4798,2025-01-17 15:50:00,South,Police,560,2,18,Normal,0,18,15,4,0,17.0,45.0,15.0
4799,2025-01-17 15:55:00,South,Medical,765,3,27,Normal,0,20,15,4,0,18.0,55.0,18.333333333333332
4800,2025-01-17 16:00:00,West,Police,299,2,25,Normal,0,21,16,4,0,20.0,59.0,19.666666666666668
4801,2025-01-17 16:05:00,Central,Police,767,2,14,Normal,1,26,16,4,0,21.0,67.0,22.333333333333332
4802,2025-01-17 16:10:00,West,Police,506,2,10,Normal,0,19,16,4,0,26.0,66.0,22.0
4803,2025-01-17 16:15:00,South,Medical,530,3,18,Normal,0,20,16,4,0,19.0,65.0,21.666666666666668
4804,2025-01-17 16:20:00,South,Police,489,2,27,Normal,0,24,16,4,0,20.0,63.0,21.0
